before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
12.06806,9.634615,2.0152984,9.554579,1
5.9759407,3.6728148,6.059869,6.120242,0
11.539528,4.39665,4.1716094,5.71496,0
13.182626,9.879473,1.3117383,9.905367,1
8.452573,7.2206955,4.747395,7.516024,0
2.0690327,4.345323,8.629615,7.2423143,1
-0.8870446,4.0532894,10.417102,7.559729,1
-0.319335,4.1278663,10.604916,8.70586,0
3.781283,7.103114,8.6288,9.538017,0
12.472716,3.220464,5.247773,5.1877384,1
5.5137625,6.0034823,7.956672,7.589657,0
-0.30331975,5.9048367,9.657852,8.939143,1
4.9206533,6.2367425,7.67106,7.640639,1
1.3699551,5.473645,9.140054,7.8393703,0
5.240343,6.321431,7.223116,7.53912,0
10.060016,10.115601,3.8673859,9.855957,0
5.613536,9.287287,6.405693,9.580445,1
6.909493,5.934743,7.080708,6.9050684,0
12.100381,9.975344,2.2693012,9.8528,1
5.0324616,6.1627145,7.520393,7.317787,0
-1.8662838,3.646175,11.110111,8.5912695,1
-0.15718941,7.053628,9.7187395,10.679348,0
0.60644436,4.322606,9.757002,7.6565943,0
11.878375,8.851918,4.524598,6.545893,0
-3.4155262,5.9489822,11.74394,10.755975,0
10.96771,4.149001,4.859553,5.0041866,1
2.4824529,5.189716,9.31273,7.55072,0
0.07787515,6.262044,10.107883,9.403009,0
5.19171,9.054536,5.883398,11.204762,1
-2.6921043,5.274911,11.189649,9.287182,0
13.733802,9.204957,1.0930138,9.327644,1
2.6398993,7.2451644,9.144075,9.234354,0
12.7747555,9.626279,1.7822272,9.581164,1
6.3078213,9.79962,4.811101,9.827112,0
-3.0178976,11.885038,10.458514,3.6493936,1
2.8837852,6.3247046,8.716914,8.327643,0
1.5453663,4.487659,9.746619,8.544572,1
9.862317,6.3797817,4.296359,6.336222,0
0.7103754,5.1904206,8.652813,7.837352,0
4.4960527,7.52037,7.0583987,8.4423275,1
0.5668298,6.3176775,10.120755,9.190738,1
13.921121,9.253343,1.1013181,9.316925,1
10.130033,7.0392113,4.0114937,6.8777204,1
4.2665744,8.769049,7.4902334,8.645345,0
12.946492,9.531513,1.5241855,9.412292,1
8.724889,9.423621,4.5452237,8.92802,1
-3.762743,5.9026365,11.196793,9.66308,1
6.619214,5.5614123,7.4559135,6.68498,0
-2.1958628,4.245888,10.984489,8.913928,0
-3.4313724,4.69317,12.076972,9.631286,0
2.3174927,8.564611,8.886769,10.768219,1
-3.1012318,11.992858,10.5050335,3.5171275,1
1.4544258,7.4009256,9.229986,8.907887,0
1.493276,7.4725766,9.495593,9.974813,0
5.735241,9.837747,7.965048,10.54324,1
9.138813,9.825316,4.7730165,8.498992,1
7.281649,7.5922947,4.845461,7.397741,0
1.3397647,6.474318,9.950701,9.309865,1
-3.7489657,5.6404476,11.675968,10.549137,0
6.2143083,6.1892567,6.47462,6.9987693,0
11.477218,4.02321,4.957596,4.9086466,1
6.325197,5.749786,6.726598,7.0106626,1
8.296997,7.383256,4.654752,7.625502,0
-1.284519,6.397676,10.632757,9.589213,0
11.793961,4.4663653,4.4308686,5.4333186,0
