before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
5.230974,3.7553966,7.942474,2.8738172,0
10.847923,6.5022235,3.3959768,4.0531073,1
10.266345,9.961406,4.405126,6.710675,1
12.420424,4.6232877,2.3343623,2.575512,0
1.1993028,4.8639026,10.260864,3.1864383,0
0.4226109,6.6738567,10.216199,5.3970647,0
7.6167355,9.418909,6.173284,5.5156875,1
11.3562765,9.299121,3.9291027,6.2568793,1
3.7327833,6.8048654,8.622014,4.3036065,0
11.713609,4.056513,3.6943603,2.4835305,0
9.093447,6.4410453,4.6865363,3.2754388,0
6.633434,8.882177,5.8214073,5.587856,0
1.2155186,5.8925505,10.237245,5.320916,1
-0.8894243,4.3082485,11.164457,3.7958598,0
9.302059,7.0811734,4.6690764,4.206435,1
2.907869,7.1061096,8.554685,5.050394,1
6.618625,7.1327806,7.931088,5.1167803,1
4.832464,3.529083,7.997849,2.4897857,0
11.649118,4.6974297,4.0835295,2.972681,0
-0.3909053,5.575884,11.105253,4.777183,1
-2.558182,5.8320885,11.375312,5.756193,1
1.5210412,6.096253,9.84651,5.0710216,1
-3.690783,5.3943477,12.900245,6.344426,1
-3.2783346,4.370208,12.277673,5.9507837,1
2.6054347,8.768496,8.217179,7.373098,1
1.541861,4.5472097,10.504347,4.203181,1
2.356877,4.2041707,9.578194,3.0787644,0
4.914041,3.8415473,7.7314944,2.5580902,1
5.9214387,9.697407,7.3527765,7.510222,1
4.9520526,4.7305574,8.182983,3.1134129,0
6.605794,6.508064,5.665628,3.29459,1
7.469536,6.2284985,5.689844,3.2784605,0
5.4806848,6.4864955,7.6852794,3.699447,0
-2.7033472,6.090137,11.790334,6.0919523,1
2.6662548,8.040022,9.730824,7.0034695,0
8.499734,10.479214,5.193521,7.2024374,1
-0.36120194,7.0018773,9.992894,7.0055103,0
10.91925,6.723309,3.4598236,4.0568786,0
-0.44190335,4.1248918,10.970146,4.258226,0
11.96372,4.5820985,3.8589191,2.8254602,1
1.2248256,7.0740004,10.244196,5.7417355,0
3.9929888,9.426787,8.679946,7.021048,1
-1.7265817,4.772385,11.802845,5.5832586,0
12.800533,4.362361,1.9227037,2.9772923,0
11.363272,10.155497,4.182937,7.29749,0
-0.8799201,7.6374674,11.393987,7.396328,1
12.353281,9.564048,3.2513077,6.6979055,0
6.6619525,5.555625,7.397324,3.0710077,0
3.3093967,6.0959,8.596393,3.9765139,1
-1.8773419,4.755119,11.983902,4.809243,0
3.0387673,4.161555,9.190141,2.8736324,1
0.030458272,4.6927567,10.676946,3.5617886,0
1.7768667,4.3367248,10.188555,3.3240876,0
1.9386585,7.227553,9.32272,4.8596826,0
5.0008817,6.562871,7.699319,3.850841,1
6.96449,5.9256334,7.0816517,3.438828,0
-0.88733643,4.0025682,11.951897,4.6263027,0
3.971656,10.232205,8.972352,8.752934,0
7.722754,9.972724,5.432827,7.1583195,1
4.001854,4.5710287,9.415677,2.545807,0
-2.090874,5.553056,11.949694,5.664304,1
7.6044545,6.183483,5.66602,3.26785,0
6.2240667,8.477522,7.1372614,5.1448,1
8.030858,5.968743,5.4584045,2.910451,1
8.452702,9.352804,5.54757,5.6678185,1
4.82258,5.8320208,8.647132,3.46014,0
0.14871596,7.172158,10.134054,6.2916036,1
1.422653,8.142912,9.527325,7.092551,0
3.0198436,5.4637437,8.874438,2.9677403,1
12.893816,9.17561,2.5056572,6.9734974,1
0.18343297,6.466072,10.825499,5.6362185,0
13.890412,9.20989,1.7878988,7.2578855,1
4.0400963,4.7750683,9.205267,2.6277685,0
11.512995,6.2896304,3.1019704,3.6985536,0
2.4560902,7.8101954,9.4893465,6.1930184,1
2.9771428,9.282359,8.636102,7.386663,0
-0.13177228,6.8036194,10.635124,5.860268,1
8.737219,8.064132,4.9728436,3.328625,1
4.145321,8.967513,8.512572,7.7945075,1
-2.1651766,3.7258024,12.160497,4.373886,0
12.896662,9.318191,2.0903606,7.223854,1
10.75614,10.430182,4.5894313,7.2234435,0
13.991566,9.256297,1.7526869,7.2620244,1
6.265893,9.191435,6.3006086,5.73099,0
3.3514552,9.139263,8.6292095,8.01434,1
11.942213,4.7334137,4.125953,2.8669198,1
11.527514,4.5401654,3.4430122,2.7852783,0
-3.7113135,5.753013,12.632225,6.603302,1
12.53563,9.399881,2.9355903,6.738138,0
9.632232,10.359929,5.0200057,7.412996,1
4.423183,3.8193376,8.309711,2.5520499,0
7.2391205,9.457441,5.98391,5.722615,0
-0.5448027,5.8215327,10.421484,4.1745596,0
3.905363,9.028235,8.675149,7.789513,1
11.637879,3.5740552,5.1512685,1.6710886,0
1.5153172,7.7498956,9.982813,6.4274073,0
3.124017,8.075915,8.658119,6.1154666,0
5.1410217,9.197427,8.738264,6.5333714,1
7.1114106,5.5755777,6.5393853,2.9787047,0
3.4717832,9.377927,8.039721,7.852174,1
9.851978,6.096146,3.3354406,3.505653,0
8.514013,7.111443,5.3475056,4.6127467,0
12.963794,9.233014,2.7839196,6.8343215,1
8.829344,8.523482,5.7417855,4.4025173,0
6.804121,9.902912,8.664724,6.4272027,0
12.4238405,3.6264296,3.8391454,1.253107,1
0.8099774,7.0237784,10.048544,5.3057976,1
4.761787,6.267905,7.961323,3.8677638,1
1.635147,6.5618787,10.223189,5.406551,0
1.747029,5.289366,9.260861,3.90737,1
