before_umap_x,before_umap_y,true_label,decision_value
4.145321,8.967513,1,0.9999620227757355
-2.1651766,3.7258024,0,-1.0003112788563733
12.896662,9.318191,1,1.1624598035099394
10.75614,10.430182,0,-0.5459782386842376
13.991566,9.256297,1,1.1581959854708903
6.265893,9.191435,0,-1.00009072209762
3.3514552,9.139263,1,0.999991239116391
11.942213,4.7334137,1,1.0004385492895365
11.527514,4.5401654,0,-1.0002299007887214
-3.7113135,5.753013,1,0.9997569375767719
12.53563,9.399881,0,0.6330532467394187
9.632232,10.359929,1,1.1934205607432566
4.423183,3.8193376,0,-1.0002193923130316
7.2391205,9.457441,0,-0.9996940760349252
-0.5448027,5.8215327,0,-1.864782867258242
3.905363,9.028235,1,0.9995642968963674
11.637879,3.5740552,0,-1.0001710745415526
1.5153172,7.7498956,0,-0.5688973240068784
3.124017,8.075915,0,-1.0020846327294668
5.1410217,9.197427,1,1.0002304395353963
7.1114106,5.5755777,0,-0.9999382249523849
3.4717832,9.377927,1,1.8048790158180523
9.851978,6.096146,0,-1.0001281522657623
8.514013,7.111443,0,-0.9997955290433187
12.963794,9.233014,1,1.0081470844835099
8.829344,8.523482,0,-0.005505015637559049
6.804121,9.902912,0,-0.9997409983553024
12.4238405,3.6264296,1,1.1207643900999373
0.8099774,7.0237784,1,1.340428004725147
4.761787,6.267905,1,1.0001117508981956
1.635147,6.5618787,0,-0.9997200405957827
1.747029,5.289366,1,1.1203893822173108
0.9650207,7.323031,1,0.9996914152402634
8.243422,6.017152,0,-1.0001690638292822
-3.3838134,4.6809096,0,-0.999765831989881
10.137376,6.220161,0,-1.3604587745910386
-0.8984176,7.279377,1,0.02141556463932745
9.939886,6.200246,0,-1.2763212280642513
-3.6953828,5.9286475,1,1.0000911906388115
-3.380196,5.958143,0,-1.000255456954054
10.894915,6.773964,1,-0.8241013046868991
-2.7217507,5.8605466,0,-1.0002876578193218
10.913038,10.325586,0,-0.9997045003592957
6.080844,6.159324,0,-1.0000549029444286
4.478438,6.41379,1,0.9996870210737163
1.1447785,5.1592727,0,-1.0000141635325166
8.276146,10.349477,1,1.4169281823716875
3.8346417,9.199783,1,1.1918339052343268
8.33628,7.3424025,0,-1.0137210929229161
0.5115757,5.774131,1,0.9998809622393812
6.5810876,9.380111,1,0.9999085522408406
12.701699,4.42692,0,-1.0001463621004227
-1.5987388,6.6974115,0,-0.9998374115896664
10.382859,5.408751,1,1.0002131320760244
3.101082,5.4955273,1,1.2665961255761073
12.8028,3.985025,0,-0.9999661887292581
1.5971768,7.2904253,1,0.9998309665086331
0.6518466,7.084396,1,1.0003563052178504
2.1675937,4.325413,0,-0.9999052566127005
11.538858,9.741424,0,0.09625266632125602
0.99011797,7.0963945,1,0.9997988416760899
4.295618,3.8665407,0,-1.0000093917266482
8.998656,9.835597,0,-1.0001067339330552
6.341452,5.940934,1,-0.6055704674644499
12.672523,3.7698107,1,1.0001443650696902
6.394662,5.6747055,1,1.000220473016246
1.9692826,6.4922705,0,-1.4640739938685308
-2.0535266,3.799212,0,-1.1458441934154153
6.526122,9.079995,1,0.41584522486215136
7.0047326,9.513249,1,1.0000107987677005
-2.7724662,5.9154077,0,-1.0003185702738275
1.5296292,7.292511,1,1.0666285756691167
-0.9921858,5.4105086,0,-0.9998065080243953
-3.2881541,4.8554077,0,-0.9998280460278748
1.1514425,4.335463,1,0.6866793110903284
12.271457,3.7329087,1,0.9996595357084304
-3.6464496,6.107295,1,1.0127200338033675
7.645682,5.525383,1,0.999780226868956
11.426542,9.561037,1,0.9999542391266527
3.851526,9.1552925,0,-0.17061898826795843
11.419871,4.063944,1,1.016155437075111
11.428558,4.57923,1,1.0004449607363866
6.9485106,6.3830643,0,-0.9999368792069301
-1.9815837,5.582619,0,-1.0002222066613398
-3.3555913,4.566516,0,-0.9998472872671001
2.837198,4.180507,0,-1.208694668762592
5.94765,8.708584,1,0.9999207223945084
2.0283663,6.56666,1,0.6591042111728781
10.83351,9.489289,1,1.3693330502390408
-1.833753,4.284087,0,-0.999888501895525
12.38156,4.593568,0,-1.0002281545139389
4.704225,5.8390284,0,-1.214109764590837
0.7070308,6.129045,0,-0.9999117664328554
1.9588019,6.523204,0,-1.904473108974144
3.692423,6.8032613,0,-1.210775727300962
4.800749,5.687198,0,-1.1983380602264337
