before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
3.5348005,4.0817275,0.3835151,18.365536,1
6.379468,11.887596,-6.449251,16.697985,0
-3.1966503,4.291611,0.47392905,8.979016,0
6.344785,8.376021,1.5402666,13.221245,1
-2.7898405,5.9147587,3.2007987,5.8571014,0
5.589481,6.5166698,-4.903858,10.602902,0
0.39025193,5.7703238,2.539258,9.539566,1
-0.23204698,4.519639,3.133185,7.5814567,1
3.0582256,8.361818,1.8012362,6.459247,1
0.58631533,5.0304594,0.9944986,10.388413,0
-0.1466737,4.8139424,0.31214094,16.1918,1
5.349303,9.007579,-0.34341934,8.838267,0
2.8831487,5.529234,-0.7330363,11.782568,1
10.2761345,6.5521126,-5.0474467,10.571608,0
-3.2309432,4.568072,2.5415592,7.9674926,1
8.01658,10.086329,5.16604,2.9955423,1
1.6723263,5.3975544,0.8012468,10.081651,1
-1.7337197,3.6642148,0.35956633,18.338772,0
-0.16124278,7.075662,2.890781,5.563011,1
11.04983,4.131758,7.4164987,20.158712,1
-1.5494379,6.248951,-0.14025417,8.158675,1
8.678256,7.109224,-6.1978216,12.178886,0
2.5745168,7.4558067,1.3121405,8.453233,1
4.0470157,3.9641414,-0.26713732,14.936825,1
-1.5610352,5.568359,-1.099185,9.244689,1
-2.9297254,5.3414187,2.140588,7.4873314,0
6.318096,8.399186,1.5076971,13.182761,0
10.259433,7.0048475,-8.157212,11.544178,0
5.9046645,9.847779,3.2176619,5.0203853,0
12.305273,4.591427,-4.335682,10.701783,0
12.603907,4.6139126,-5.0120893,13.208085,0
5.099374,9.047664,3.6302967,6.148256,0
-3.0737696,4.2667737,-2.1159942,11.077851,0
8.654535,9.695554,2.7132246,7.10172,1
10.283151,10.202338,4.459322,1.2433988,1
13.09545,9.877543,5.0962715,4.285674,1
0.6277138,5.063736,-4.3016624,14.64552,0
0.23345254,5.521368,2.571132,11.389312,1
-3.7581353,5.9393992,2.775446,4.662652,1
-1.3621755,5.8565454,-0.40123162,8.323367,0
10.993451,6.4939294,-5.6120777,10.80989,0
-1.4560802,5.3111773,2.2840085,9.574158,0
6.3248115,9.824262,3.16101,6.0696993,1
3.3471115,9.375566,1.5255644,6.5293527,1
1.738218,8.389868,2.04997,5.9885564,0
-1.1688247,4.4862356,0.36012003,15.280089,0
-3.3304222,4.5082636,0.552606,8.780108,0
9.445808,6.04213,5.7644053,9.433287,1
3.780071,5.888635,-1.0624906,12.433266,0
8.742705,8.075273,-3.4205852,13.378205,1
-2.77502,4.8688126,3.053103,13.564187,1
